radial_power_spectrum_mean,spectral_slope,spectral_flatness,high_freq_ratio,rgb_corr_mean,rgb_corr_std,cb_kurtosis,cr_kurtosis,cb_residual_kurtosis,cr_residual_kurtosis,contrast,homogeneity,energy,correlation,label
3089449.3332532877,-4.289572746227886,5.404114175177284e-05,5.398298818256334e-07,0.9510955214500427,0.019635554403066635,5.470791064982335,2.7363859509278936,5.2223711013793945,5.00317907333374,19.6590183816203,0.7177317951935464,0.26106503883970483,0.9707524669315535,1
1404878.287264658,-3.634202419884762,0.0004990298641933699,6.003271951647357e-06,0.904697597026825,0.027945145964622498,4.939155534339439,2.728834222741215,5.233290195465088,5.314269065856934,40.36821431098645,0.4472367705802785,0.061892223069288245,0.888844445275748,1
1431739.7697322946,-3.5197462684996674,0.00011649271630173698,1.7775244392915586e-06,0.5603983402252197,0.28054049611091614,1.5684838154913108,1.4992325512425986,30.25738525390625,13.453564643859863,6.210330136067739,0.7318018192280014,0.12019744801384702,0.9757143474787875,1
3197336.947422033,-4.290850920299113,6.577104729982575e-05,6.452584607115558e-07,0.9052086472511292,0.05794455111026764,3.020392254151954,3.4706889112021626,8.67654800415039,4.879563808441162,32.101390024447674,0.5312416440058177,0.13015628786953032,0.9543292051169404,1
143105.62105076664,-3.2532573688118234,0.0015271014571946334,2.704579002162364e-05,0.9091677665710449,0.004733006935566664,7.498769768259876,2.2013271512801125,3.633688449859619,3.745422840118408,7.621306749899283,0.542116567002493,0.11227568206069587,0.8943175306164187,1
576535.8789042045,-3.2480523941131816,0.001109485872660138,1.8009772370819384e-05,0.6678492426872253,0.20973944664001465,1.9818085818495144,2.6453834168113373,6.446935176849365,6.618922710418701,21.86282118001812,0.45997509414902876,0.08297418809587541,0.8905394585486022,1
909966.9251459341,-2.942844801280929,0.0005831069713817554,1.8586272795144226e-05,0.886481523513794,0.05686309188604355,10.171753444801347,41.70931991280635,15.22050666809082,23.837757110595703,11.178219755399732,0.629278477175024,0.19276119905526468,0.9442868784693873,1
465010.1811209092,-3.1404337727681013,0.00251789060063041,6.26574413874652e-05,0.9524820446968079,0.0306836050003767,6.8483384778875775,8.44759692387902,5.426128387451172,6.839480876922607,37.904715494881266,0.3369672581006033,0.04631164692515569,0.8966155241282364,1
1268868.4318138878,-3.4905841296463196,0.00033299680912640087,3.866461273066409e-06,0.8609466552734375,0.08848695456981659,1.8419913883109267,1.429219388115114,3.7146389484405518,3.911520481109619,17.043373392497795,0.41744682313796694,0.09179885982863574,0.93409735961195,1
1255118.7759992178,-2.7221196120143363,0.0009396393497953303,3.155563564646042e-05,0.970402717590332,0.01828322373330593,5.087391528575811,5.981331821535094,4.291033744812012,4.386728763580322,21.4235774105212,0.46324061049353665,0.08104209682351401,0.9201585935084918,1
1390549.4196154936,-3.353268313598595,0.0001497218886966755,3.013950120234416e-06,0.9437801241874695,0.03587384521961212,2.521998255529203,6.699734796394031,7.99003267288208,15.789220809936523,6.4469049792185205,0.7245681425134362,0.15858595396759226,0.9768012237869876,1
4477822.133900459,-3.558183989075168,8.24224219200978e-05,1.3886906804425425e-06,0.9939534068107605,0.003775282297283411,6.329990171702155,24.61657865315026,8.405421257019043,56.796607971191406,9.730708503931607,0.7827176075823535,0.47021281920963376,0.9855651990436066,1
1700518.6380727196,-3.8560654756906656,0.0004301929906178838,3.275849717779282e-06,0.8785451054573059,0.07126973569393158,4.329231800948517,2.6993611280848286,11.348060607910156,5.736706256866455,63.487006953020796,0.5300143485597156,0.10196919833004468,0.8682857069616555,1
800059.5861677383,-3.2824322832108144,0.0001240587370050324,2.9787668505646466e-06,0.9032533764839172,0.06383553892374039,4.1234580671079595,21.44074349248415,10.904571533203125,31.22612190246582,3.0051282124508742,0.7859651424542968,0.17313804673896802,0.9824138317862593,1
1073047.6734372915,-3.3548038879989206,6.950452913473072e-05,1.1082324250103622e-06,0.9252158999443054,0.04834269359707832,2.5786139196855262,2.766071188215448,4.28895378112793,4.1367316246032715,1.8707497657479912,0.7834551223224614,0.12514531640390344,0.9881888825763125,1
2256800.9280786254,-3.972588638402261,4.2081943186739274e-05,5.327021083760967e-07,0.9257383346557617,0.050554610788822174,2.0636710128169184,2.2292658594692956,4.379561424255371,4.322572231292725,7.217033062376082,0.6815696574762237,0.11740404066099408,0.9817392617828498,1
2409041.5142312576,-2.6840581837418522,0.00011859887764625072,7.553072923169162e-06,0.9723730683326721,0.019297901540994644,1.8950297288729816,1.8669745570825589,6.285276412963867,8.049120903015137,4.4573702711025645,0.7568691547535469,0.4533456295114063,0.9875332796113176,1
4670820.1020987425,-3.4735491302564627,8.072435206852499e-05,1.129736435161602e-06,0.9944064021110535,0.003227090463042259,6.360481865179393,24.60741531504307,4.172191619873047,5.546597003936768,12.962974137955703,0.6627760030613304,0.13227425744331628,0.984177067827273,1
2048967.2243065843,-2.87320279715469,0.00016893491975812988,7.501054326712165e-06,0.9710285067558289,0.019672896713018417,4.337959650723592,4.473606285617029,41.16661071777344,50.870094299316406,6.686395676815416,0.7920507352499785,0.6087830848236065,0.9804733366348778,1
2432953.8727577776,-3.869938665981794,6.650080741522958e-05,5.035673886484269e-07,0.9603913426399231,0.007973195053637028,1.8009138203449995,5.616169211908442,5.50967264175415,4.08148717880249,12.522480644432784,0.5149982047238352,0.09044336176214779,0.9701733783919558,1
4377561.5079617435,-3.5451677747010955,4.9169255176274204e-05,8.57433431576415e-07,0.9781504273414612,0.014654804021120071,3.124154263545199,2.5426361558790944,4.176055908203125,3.848858594894409,5.7329637617612015,0.6673733276526215,0.07961254269539926,0.9922941466804431,1
1709039.9056009222,-3.899004611069339,0.00016583565356954142,2.0725547460964286e-06,0.907261848449707,0.054823122918605804,3.762781350335619,2.37878474274604,4.383435249328613,3.7784838676452637,17.959044539827442,0.5206856488090937,0.07092811722917641,0.9588586192535224,1
1434074.5996596534,-3.1361344595072818,0.0003499069278698964,7.404280026374125e-06,0.8567702770233154,0.08734293282032013,2.912851471291339,2.8434618201783244,4.598149299621582,4.932504653930664,11.470963131215663,0.5535860950165569,0.07388823247367306,0.961612458095277,1
1232600.4288327186,-2.494762813389287,0.000346997177851934,3.2498554024067515e-05,0.9872875809669495,0.008460378274321556,5.179554992608843,7.014863988888687,12.23324966430664,10.905994415283203,5.441085365423437,0.7237928420047015,0.21906191620981266,0.9763971897986573,1
273250.28566972393,-3.902743521752315,0.00015696051269176086,2.255581970868523e-06,0.7803597450256348,0.08155466616153717,4.816344597506088,6.1519988285332365,4.212555885314941,4.008904933929443,4.8582762550253875,0.6442132553583634,0.1518076691439119,0.9493682500973043,1
2113006.1417725645,-3.2096617547557655,0.00016073121568406016,4.285681090646577e-06,0.8844278454780579,0.07165048271417618,4.966518205690121,8.7306312502954,4.813370227813721,12.117055892944336,8.117212803755551,0.6398150434186874,0.07359038519351307,0.9853564367795126,1
1518614.8597001568,-3.018423824874057,0.0004552888894869162,2.697777149669957e-05,0.7896286845207214,0.10520493984222412,2.4997599646716733,1.7604256997059469,13.14354419708252,7.9576802253723145,19.119069617917745,0.4239993023526971,0.0715093283588863,0.9420404776176764,1
3076430.5287941173,-2.943996748095699,0.00010579196794283846,4.121756305423752e-06,0.9133293032646179,0.059886716306209564,2.0651329572735357,2.045004084748307,8.1198091506958,6.842153072357178,4.353339692405835,0.7159307859691476,0.1170342479008956,0.9913756661826428,1
987963.6212144851,-2.855734201743754,0.0002726172875304621,1.347267136960011e-05,0.9477195739746094,0.036230821162462234,8.511738191477974,8.316313106674876,40.59470748901367,42.378944396972656,5.371553300111761,0.8716824030643494,0.663035626460932,0.9734624147853691,1
2223553.36810478,-3.3512074452550586,7.229707666369033e-05,1.7297316564957152e-06,0.9171131253242493,0.05172564834356308,4.441163731678435,13.870011632178052,4.3614373207092285,6.308689594268799,2.70121291899474,0.7915149672950367,0.21032949499340178,0.9932734305724021,1
1227841.4289998643,-3.3656678308345485,0.0002524134725741635,3.674588334309154e-06,0.8974929451942444,0.06930671632289886,2.2124870573754505,2.1209787195104073,3.572136878967285,3.619194746017456,10.360702178648483,0.5798359869561255,0.09784245730045842,0.9533362189463731,1
1485624.6032548004,-3.8846285630190507,6.954495982154372e-05,1.2691730537133214e-06,0.7824915051460266,0.11137036234140396,4.147328748608364,2.266241595694401,3.5823206901550293,3.708134174346924,4.692018643642989,0.6788007871561832,0.08184006747450207,0.9876795778614639,1
1791513.4082871147,-2.695019535226241,0.00018278591791378148,1.1263535764298212e-05,0.7998232841491699,0.11879821121692657,3.0387187218994343,6.211389794121987,112.51835632324219,21.144084930419922,5.000595748034659,0.7494907540310295,0.09989222785953052,0.9819428114600915,1
2595529.3674110137,-3.776624320815345,2.3899573668856596e-05,3.297900931309904e-07,0.8112766146659851,0.12235768884420395,3.0496667553228773,2.7208413602374217,4.46976900100708,4.71207857131958,3.4417499059634094,0.8089356243597958,0.17039191342310364,0.9905684585216207,1
1962202.335735262,-3.4779172088526926,0.00012656179739485435,2.034499514359742e-06,0.9181704521179199,0.05058785900473595,1.573944836515291,2.099373149092183,3.4456324577331543,3.437884569168091,6.483388041294249,0.5957352469394984,0.09171781132949325,0.983139530283148,1
2761080.1222650404,-2.7745648318167118,0.00026264567361692736,1.2080426937784445e-05,0.9944702982902527,0.003669818164780736,8.8599837612871,11.985329215339766,71.1323013305664,47.41083526611328,12.466795390912168,0.8202292200163793,0.5853991944572546,0.9731247494614386,1
1369734.705172119,-2.3187153844573167,0.0012377178211628263,0.00010045612088932667,0.8371856212615967,0.11020037531852722,2.8050866292244057,2.6233232827437942,15.665155410766602,15.557726860046387,18.88485455545276,0.5362956834442327,0.07845029021368698,0.9467965589288535,1
3467608.211161685,-3.903630799153955,4.639779326060344e-05,5.664942188567286e-07,0.9170604348182678,0.05036857724189758,5.646281614825196,10.543146323171841,16.848817825317383,10.476405143737793,10.179490633074632,0.7307062948534132,0.1242359600494765,0.9812534060888813,1
1240022.7990383406,-2.839699108795073,0.0005376053024896843,1.8912801644152763e-05,0.9076962471008301,0.04292181134223938,5.545024163324605,8.169994471602541,10.56745433807373,12.423514366149902,11.794655768240467,0.4682328961980728,0.060015508185097544,0.9602946786646215,1
767595.0834606752,-2.2517109299109874,0.0005079408148508571,5.750068176481395e-05,0.9659099578857422,0.023444684222340584,4.690951351573974,5.208052331664558,7.748605251312256,7.616456031799316,4.003828047244839,0.746312455170237,0.21162702515658507,0.9730808980977024,1
1047278.6755278455,-2.7559824381484015,0.00023404543410742264,1.2905414650743304e-05,0.8318530917167664,0.11573238670825958,2.9651340389999676,2.787923307289986,21.409177780151367,20.606788635253906,4.184051314453709,0.7662571151164617,0.18474031051429185,0.9794100081838067,1
2071993.5645992875,-3.706695294913793,0.0001492015985527584,2.1041527332833885e-06,0.926237165927887,0.02957267127931118,3.3815727943882234,2.695319013141102,3.697023391723633,3.6510446071624756,12.511839519720247,0.4970143637967856,0.061680348476704706,0.9708006216115809,1
43769.205341119385,-1.9630179863021537,0.0029814808635960305,0.00037853114083501144,0.9685165286064148,0.015149516053497791,10.702142116524664,96.11961092911493,6.410703659057617,26.016698837280273,1.196148824252355,0.9002019983407017,0.5003062333811149,0.8942970335211333,1
881067.9517803087,-2.3620245236362236,0.002622522007714654,0.0001254650526551409,0.9401192665100098,0.022918758913874626,7.574797720914152,4.013418608854183,12.044158935546875,8.534581184387207,29.45288678103199,0.36192546513076795,0.05135930933964131,0.8983610703585958,1
1236005.1354756975,-2.4708782020514186,0.0003727470068063701,3.4380571119523655e-05,0.9949684143066406,0.003099496942013502,8.267044996083188,17.45014038500529,12.999544143676758,11.144160270690918,5.771315433567295,0.7985122801840622,0.24146588253069567,0.9765959578619164,1
2280056.865349686,-2.39856107534429,0.00034743412247327597,2.91602588604217e-05,0.934374988079071,0.0390934944152832,2.0807542864197774,3.2954386849104833,5.6223249435424805,8.294976234436035,8.4948327697273,0.6372490974088479,0.267680355570163,0.9767423025222829,1
6684707.13136776,-2.7718801253261494,8.799275362098523e-05,5.650268427712634e-06,0.9986587166786194,0.0008419395890086889,24.58687278191372,11.62334086130417,8.693781852722168,9.081753730773926,10.471036914311334,0.7707625261620454,0.5869172600831459,0.9893808467000772,1
6225369.817687488,-3.791727144311151,1.771072751817711e-05,2.4514093092923715e-07,0.9991461634635925,0.00034631232847459614,2.3525732588383894,3.9017440913783177,4.294345855712891,3.347715377807617,6.022302665441342,0.7969523167121241,0.15083578403092016,0.993624986738169,1
427437.17378506396,-2.8037748583539823,0.00039246530312789333,1.4689160098694623e-05,0.6177147626876831,0.22748884558677673,15.123312617917101,17.447295549627494,28.983064651489258,29.961559295654297,3.061316574665355,0.7769620885195949,0.30607391065761513,0.9640862002365802,1
2434805.8576436555,-3.8710643654846577,4.792403732335047e-05,9.279550737021397e-07,0.8911587595939636,0.053635429590940475,3.89526132798244,1.7061087806168285,3.955002784729004,4.00635290145874,4.838639600895472,0.6191580151424009,0.09814474130198708,0.9898276356971905,1
3411812.998787088,-2.361617979162804,0.0002529199806787675,2.2136912246834756e-05,0.98746657371521,0.008778896182775497,3.6735108986774647,3.5874670568082085,13.713272094726562,11.385876655578613,9.457409573752756,0.7869274586627402,0.6756348499381918,0.9827555942830432,1
8602861.84048228,-3.063931284286982,3.824211379112821e-05,1.4315902086835105e-06,0.9932641386985779,0.004694504197686911,4.6961851114028255,3.8824799775405436,38.224205017089844,45.71341323852539,7.900044235214243,0.7444986829329462,0.4970340909834677,0.9931363950893307,1
5506994.250892572,-4.040969129771919,2.2748247554799288e-05,2.7956031857027116e-07,0.9650003910064697,0.02148503251373768,1.634776209418904,1.833726692506841,3.745061159133911,3.940049409866333,11.50782474372766,0.5827534915804308,0.10782812481216557,0.9850750491703248,1
1214732.2573639692,-3.7687098035501925,0.0003002721707256494,2.73364975240918e-06,0.8292039036750793,0.09663607180118561,5.3502162168727025,15.08676606462588,4.786983013153076,5.927809238433838,20.4429159288845,0.4515192772053527,0.05935846906803114,0.9346594705709416,1
986120.4686808594,-3.805718515138266,8.171468162555435e-05,1.0242566710496191e-06,0.8609303832054138,0.08827513456344604,2.647597676870872,2.570219682820926,4.123228549957275,4.567384243011475,4.554064537089402,0.6406345772789168,0.08505754576201159,0.9806103549605684,1
1308984.0189691803,-3.6625321244668627,0.00025208234151918196,3.1346471346069047e-06,0.8820765018463135,0.07931425422430038,3.193610268489143,4.325881235962353,3.930798292160034,3.9604287147521973,13.656095357752863,0.552731442757649,0.07054736974194814,0.9630061878855617,1
1496038.7613182568,-3.0302865864163224,0.0001481715520069545,4.71104806984281e-06,0.9918538928031921,0.005256840027868748,3.93678470018272,5.007011414811615,8.859184265136719,9.260248184204102,4.999423943134886,0.817832201526736,0.4351376903333217,0.9821714333503165,1
1853182.5585211497,-3.368605564031293,0.0001116721180159224,2.394898619972815e-06,0.3662996292114258,0.390673965215683,2.468567318221366,1.526523164255834,10.833064079284668,10.463948249816895,5.929544509503001,0.7707794531374458,0.15596420081017714,0.9829369732361318,1
1878784.625561093,-3.577005999265877,4.2596004664681785e-05,7.39780625492323e-07,0.9407070279121399,0.029651174321770668,3.3466632251593262,2.9330454669260098,3.612597703933716,4.45487117767334,2.5622550668328445,0.6962622520509493,0.10185801788079,0.9931993871095073,1
4643769.620912175,-4.021507426262018,5.534237121356191e-05,5.778023954238002e-07,0.8720381259918213,0.08358673751354218,1.9206362021743917,1.7933706314984115,7.3070454597473145,6.790537357330322,21.106198868109583,0.5396779847221338,0.0826799513599213,0.9725026613110498,1
1920787.696781059,-2.9325386705897336,0.00026819061094466006,7.092805288392694e-06,0.8639041781425476,0.07503341883420944,2.8716125154605843,3.0425066714347575,5.789860725402832,4.3328166007995605,10.50034895473258,0.4837344165141497,0.0749125511656271,0.9673701344066967,1
3582182.1463235086,-3.8690382694491574,4.6325981160344575e-05,6.594056575602284e-07,0.9466755986213684,0.025509493425488472,1.8167869685085218,2.6716053169984795,3.855898857116699,3.954469680786133,8.805848867300275,0.5251399685423417,0.07151365521032106,0.984640261896922,1
2262698.251353453,-3.2701432214149784,0.000165074078599017,3.7400456426775357e-06,0.9844875931739807,0.007416403852403164,5.217935783548099,32.2531641196289,14.299410820007324,39.162940979003906,8.606079540492248,0.6330761139101564,0.09785873122597133,0.9810272891900437,1
2920585.4618441504,-3.988383856963904,6.315790135853004e-05,7.524869759017073e-07,0.9886540770530701,0.0072809080593287945,1.9981815796869975,2.5309364343825997,3.867453098297119,3.7390623092651367,13.31557251473337,0.5483730498821279,0.0728051616098825,0.9717118136212654,1
3126465.8527842145,-3.954003125175712,2.4303721985274176e-05,3.118896852945592e-07,0.9589115977287292,0.026813095435500145,2.1975031617153196,1.8908252830625831,3.7685060501098633,3.875154972076416,5.911997799946153,0.7205393734692661,0.12212263686014857,0.9889764031673907,1
3140864.8019644115,-2.367611324560944,0.0006098561259423121,3.5342822213085155e-05,0.9625694155693054,0.019754884764552116,4.638362503440176,5.8535691894361195,12.579877853393555,17.931346893310547,20.61445534857122,0.5153850664786471,0.06849512400032674,0.962439420558075,1
1791646.958323112,-3.8685879828688776,6.526976175571248e-05,9.842739143850534e-07,0.9746842384338379,0.017260299995541573,2.9239575004085285,3.113955373525196,3.629124164581299,3.7553818225860596,6.807787473226232,0.5913480829239587,0.07899167252849659,0.9793833775948713,1
1886429.0174183894,-3.9106640375748087,0.00029866418998856207,2.0618547174824895e-06,0.9740613102912903,0.01598227396607399,3.666680058240257,4.496345052318689,4.1335768699646,3.810743570327759,44.03202570247125,0.3725364393342529,0.04816733767555611,0.9088696109492688,1
1435630.893907779,-3.3263195945075568,9.176705965873007e-05,2.0962989758563303e-06,0.9620663523674011,0.02440837398171425,6.074717503462798,8.113798063019463,4.399666786193848,4.124447345733643,2.2394046614916605,0.7889495353168882,0.1702792524168618,0.9924740240530937,1
883286.4298424203,-3.1238563816744795,0.00018365418198371838,6.310055146307386e-06,0.7481768727302551,0.15650171041488647,2.200251819234222,2.0030601194501543,5.608541965484619,5.719507694244385,4.338265110387609,0.6943949909123384,0.0978456914826114,0.9802410685572926,1
4294926.958847702,-4.0492253607537325,1.8565793141622484e-05,2.7393642580060313e-07,0.9857365489006042,0.004067248199135065,3.8630962313703665,11.218005763718564,4.126399040222168,4.106161594390869,6.631800686654959,0.6747738595810023,0.115105284908311,0.9904447031221929,1
2609183.8515707273,-3.202979218035107,8.250019945957395e-05,2.353474502120583e-06,0.9337050318717957,0.0441051721572876,3.2655300120287762,3.6872215257106573,16.815662384033203,12.071166038513184,5.923944374978126,0.7443958569616327,0.10118934122889445,0.9864170019809029,1
520271.4776231214,-3.907220824644628,6.126896625083921e-05,7.201160418574302e-07,0.9521451592445374,0.031148284673690796,3.430728698212367,3.3719992593132315,5.003948211669922,4.284608840942383,2.6396866322941683,0.7752338451568703,0.21198068464978778,0.974215953278955,1
4874058.35207864,-4.3956729507285415,1.971143866649134e-05,1.1146944630884343e-07,0.9900297522544861,0.005262140650302172,4.475511298051418,4.117254648195162,6.158107280731201,5.782443046569824,12.631621201347308,0.7022777008004176,0.368749899402703,0.9860768342481042,1
2270624.827929298,-3.249871876481384,0.00016562090383504574,4.345613202533355e-06,0.9195554852485657,0.04626252502202988,3.2194840910553624,11.56796490250867,18.77443504333496,10.062026977539062,9.388686614516702,0.6326267508867813,0.09242948721592532,0.9815833566584323,1
614575.5757964455,-3.1139452253954203,0.0001258080843269355,4.548658838980347e-06,0.9915204048156738,0.004484028555452824,4.462331676518619,18.991817867335715,10.013567924499512,10.932212829589844,2.189239777173064,0.8748970473001548,0.6364086655714264,0.9807592330214558,1
467845.51132324553,-3.469559885497971,0.00023734269337591442,3.6945547679193413e-06,0.8888044953346252,0.07502377033233643,4.060267492107265,5.450169673130672,4.422041893005371,4.833119869232178,4.091467416904789,0.8123839538349243,0.16801143219023482,0.9653662903726125,1
975816.2338292565,-3.675598806409181,0.00016339588759777362,2.5518801475874806e-06,0.8724923133850098,0.07834075391292572,1.7984227266764274,2.3178326439156796,3.9147326946258545,4.130403518676758,7.815415476842131,0.6058258515836125,0.12438377328298346,0.9739916184849492,1
1639822.0052753552,-3.539300359167862,5.9337560118427976e-05,1.0135117625842382e-06,0.8791401982307434,0.029730765148997307,2.746299585892922,1.9242298107646185,3.4437458515167236,3.689495086669922,2.853570672231838,0.6879498026961568,0.09740476951612283,0.9910216406279906,1
1242423.8137568936,-3.40752454491483,0.00018811025334995504,3.3708028083979822e-06,0.8614861965179443,0.09058751910924911,2.1779006489641377,2.7113882226359802,3.7225606441497803,3.692680597305298,8.216250824012365,0.5733484668184885,0.09160988571481904,0.9722305679143148,1
1231803.3610039528,-2.5824014854954704,0.00015803771388630497,1.2526454291370411e-05,0.8977806568145752,0.07033642381429672,2.9267675436458935,3.1401107511790003,15.143169403076172,19.46988296508789,2.871077211827501,0.8336960957845835,0.5752933423665759,0.9849706490119683,1
1634277.672650209,-3.3734185761338633,7.425384580159136e-05,1.6306797182464072e-06,0.9649183750152588,0.02396119385957718,2.0992991908865797,2.3753261944477955,4.443264007568359,4.749857425689697,2.1370247834773126,0.7108033453322607,0.19260364760335627,0.9921163530961246,1
2720329.234552711,-2.646949633287151,0.0003884918596748202,1.5682135568442702e-05,0.926793098449707,0.041080255061388016,4.2324609265097655,10.710534624175159,22.661083221435547,11.084136962890625,14.548465805595496,0.49622978273615287,0.062180746827045524,0.9701246981452766,1
3676626.141860766,-4.06865788003115,3.466585642718925e-05,5.467531085278838e-07,0.9863473773002625,0.001825316227041185,3.875585300859832,4.051107001938193,3.652127742767334,4.015117645263672,9.212771334674397,0.6268034121379422,0.07688308519481378,0.9870867623899717,1
1358501.4300838348,-3.056372940843346,0.0005083989103471042,1.6742885193624723e-05,0.8561432957649231,0.06370243430137634,8.395290087674717,2.8407668685000713,8.677596092224121,4.7877020835876465,14.785073185931019,0.526885610508572,0.08553079793003777,0.9540349948240924,1
2709668.4911030065,-3.8397301314852355,4.495936150949902e-05,9.991589885935086e-07,0.9906447529792786,0.006154738366603851,2.5673087281437525,3.29228794071237,4.505468368530273,4.408640384674072,3.534338938866345,0.7659065389850666,0.18261554939220168,0.9928247492968186,1
4261110.772061792,-3.3267940956820885,4.137740793053475e-05,7.298792131711326e-07,0.8382008671760559,0.1104637160897255,1.7218326357538363,2.09342229707275,4.34744930267334,4.658783912658691,4.9219580138922945,0.7235042878484657,0.1278017875565021,0.990677329424461,1
3169106.2826878307,-3.76807917031723,9.78990636123445e-05,8.971604112655436e-07,0.9750661253929138,0.00783566478639841,3.1184883356190976,2.7757146164153306,5.68034553527832,3.7396767139434814,16.854241242681535,0.5706708556339246,0.17148838146186565,0.9715059214733207,1
1834670.5115744732,-3.7665497673623345,9.369176515378749e-05,1.5754937524205108e-06,0.8681383728981018,0.08551732450723648,2.6455308331163727,2.269445400787786,3.9733643531799316,3.9173572063446045,7.291245939712399,0.5890535689974316,0.06726570978536484,0.9831093430690832,1
4614726.303339777,-4.04857876717512,2.124840041744551e-05,1.653456726063733e-07,0.9362072944641113,0.006392322946339846,1.512967655528724,6.029346353516933,15.317851066589355,8.106215476989746,8.31179393567341,0.8212601837178566,0.40514885832060754,0.9880284760341308,1
4964618.462125574,-3.9540722755646396,2.1725075011978995e-05,4.965590754815566e-07,0.9663383364677429,0.021472830325365067,3.964171243999155,4.343560476826019,7.442275524139404,5.572152614593506,3.8626236461692045,0.8080418034754463,0.270094843014244,0.9946161222226778,1
2515682.264079463,-3.2592518922340985,9.664640110695987e-05,1.745090649493687e-06,0.9252408146858215,0.050694651901721954,2.1974808681867963,2.708364790452377,3.5574371814727783,3.5447888374328613,6.06408033469492,0.6028327495422919,0.10414486123451634,0.9849222724075943,1
617793.5356705352,-3.252568151339203,0.00016641077755771976,3.7638297172319693e-06,0.796471893787384,0.13548411428928375,6.33841443571267,7.490825248240983,4.028232097625732,3.6970913410186768,2.168738205787297,0.8446911197965945,0.18763779770969435,0.9852180218894241,1
884392.004952586,-2.7621750699639005,0.0010352623277729634,3.7304350264259715e-05,0.833559513092041,0.03998911753296852,3.5319955495151274,1.9604888106625837,7.201920509338379,5.276525020599365,15.696399692799282,0.4778212436213958,0.06501825282490857,0.9295782935849098,1
2080962.3014916591,-2.4551832592497815,0.00026366885168152614,1.9154721164226467e-05,0.9729178547859192,0.018518397584557533,6.986444376191427,6.002529958486859,24.007600784301758,23.145418167114258,6.765947040710164,0.6661477947800502,0.1815373872979326,0.9786234065267867,1
